,Category,Headlines,Summary,DateTime,Url
615,Sports,"IPL 2022: Gujarat Titans join Chennai Super Kings, GL in elite list with 3 successive wins in debut season"," IPL 2022: GT join CSK, GL in elite list with 3rd successive win in debut season",2022-04-09T08:27:58+05:30,https://www.indiatoday.in/sports/ipl-2022/story/gujarat-titans-win-3-ipl-matches-debut-season-joins-csk-gl-1935339-2022-04-09?utm_source=rss
616,Sports,I will not date until Virat Kohli's 71st hundred: Girl holds banner in RCB vs MI match at IPL 2022, RCB vs MI: Virat Kohli fangirl’s cheeky poster from Pune caught on TV camera,2022-04-10T07:51:21+05:30,https://www.indiatoday.in/sports/ipl-2022/story/i-will-not-date-until-virat-kohli-s-71st-hundred-girl-holds-banner-in-rcb-vs-mi-match-at-ipl-2022-1935627-2022-04-10?utm_source=rss
617,Sports,"Today at IPL 2022: KKR look to retain top spot vs struggling DC, LSG face RR in crunch battle"," Today at IPL: KKR look to retain top spot, in-form LSG take on power-packed RR",2022-04-10T08:18:18+05:30,https://www.indiatoday.in/sports/ipl-2022/story/kkr-look-to-retain-top-spot-in-form-lsg-take-on-power-packed-rr-1935631-2022-04-10?utm_source=rss
618,Sports,"RCB vs MI, IPL 2022: Anuj Rawat is a player for the future, says Faf du Plessis"," RCB vs MI: Anuj Rawat is a player for the future, says Faf du Plessis",2022-04-10T08:30:47+05:30,https://www.indiatoday.in/sports/ipl-2022/story/rcb-vs-mi-ipl-2022-anuj-rawat-is-a-player-for-the-future-says-faf-du-plessis-1935632-2022-04-10?utm_source=rss
619,Sports,MI vs RCB: Rohit Sharma regrets poor batting performance in Pune after 4th successive defeat, Rohit Sharma rues MI's poor batting after 4th successive defeat,2022-04-10T08:43:12+05:30,https://www.indiatoday.in/sports/ipl-2022/story/mi-vs-rcb-rohit-sharma-regrets-poor-batting-performance-in-pune-after-4th-successive-defeat-1935602-2022-04-10?utm_source=rss
620,Sports,IPL 2022: CSK below par in all departments- Coach Stephen Fleming admits team in self-doubt after SRH defeat, IPL 2022: CSK coach Stephen Fleming admits team in self-doubt after SRH defeat,2022-04-10T09:52:13+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-csk-coach-stephen-fleming-admits-team-in-self-doubt-after-srh-defeat-1935646-2022-04-10?utm_source=rss
621,Sports,"IPL 2022: We will devise our best plan, look to win key moments against KKR, says DC bowling coach James Hopes", IPL 2022: Will look to win key moments against KKR- DC bowling coach James Hopes,2022-04-10T10:30:35+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-we-will-devise-our-best-plan-look-to-win-key-moments-against-kkr-says-dc-bowling-coach-james-hopes-1935655-2022-04-10?utm_source=rss
622,Sports,"Cristiano Ronaldo apologizes after mobile phone incident, invites supporter to watch match at Old Trafford"," Ronaldo apologizes after mobile phone incident, invites supporter to watch match at Old Trafford",2022-04-10T10:42:40+05:30,https://www.indiatoday.in/sports/football/story/cristiano-ronaldo-apologizes-after-mobile-phone-incident-invites-supporter-to-watch-match-at-old-trafford-1935659-2022-04-10?utm_source=rss
623,Sports,"IPL 2022: Virat Kohli catches up with Sachin Tendulkar, interacts with young cricketers after stylish 48 vs MI", RCB vs MI: Virat Kohli catches up with Sachin Tendulkar after stylish 48 vs Mumbai Indians,2022-04-10T11:32:02+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-virat-kohli-catches-up-with-sachin-tendulkar-interacts-with-young-cricketers-after-stylish-48-vs-mi-1935676-2022-04-10?utm_source=rss
624,Sports,IPL 2022: Just a matter of getting first win and finding spark- Zaheer Khan on Mumbai Indians' struggles, IPL 2022: Just a matter of getting first win and finding spark- Zaheer on MI’s struggles,2022-04-10T12:09:39+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-just-a-matter-of-getting-first-win-and-finding-spark-zaheer-khan-on-mumbai-indians-struggles-1935687-2022-04-10?utm_source=rss
625,Sports,"RCB vs MI: Virat Kohli furious, smashes bat on ground after controversial dismissal to Dewald Brevis", RCB vs MI: Furious Virat Kohli smashes bat on ground after controversial dismissal,2022-04-09T23:55:05+05:30,https://www.indiatoday.in/sports/ipl-2022/story/rcb-vs-mi-virat-kohli-furious-smashes-bat-on-ground-after-controversial-dismissal-to-dewald-brevis-1935595-2022-04-09?utm_source=rss
626,Sports,"IPL 2022: Harshal Patel's sister dies, RCB pacer leaves for home after win against Mumbai Indians"," IPL 2022: Harshal's sister dies, RCB pacer leaves for home after win vs MI",2022-04-10T12:15:55+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-harshal-patel-s-sister-dies-rcb-pacer-leaves-for-home-after-win-against-mumbai-indians-1935690-2022-04-10?utm_source=rss
627,Sports,IPL 2022: DC opener David Warner sends special message for fans in Bengali ahead of crucial match against KKR, David Warner sends special message for fans in Bengali ahead of KKR game,2022-04-10T14:44:45+05:30,https://www.indiatoday.in/sports/ipl-2022/story/kkr-vs-dc-david-warner-bengali-video-delhi-capitals-team-bus-1935727-2022-04-10?utm_source=rss
628,Sports,"IPL 2022: Teams are no longer afraid of Mumbai Indians and Chennai Super Kings, says Ravi Shastri"," IPL 2022: Teams are no longer afraid of MI and CSK, says Ravi Shastri",2022-04-10T15:40:22+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-teams-are-no-longer-afraid-of-mumbai-indians-and-chennai-super-kings-says-ravi-shastri-1935739-2022-04-10?utm_source=rss
629,Sports,IPL 2022: Sunil Narine lauds Umesh Yadav for making early breakthroughs – Becomes easier for us, ‘Becomes easier for us’ – Sunil Narine on Purple Cap-holder Umesh Yadav,2022-04-10T15:46:03+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-sunil-narine-lauds-umesh-yadav-for-making-early-breakthroughs-becomes-easier-for-us-1935740-2022-04-10?utm_source=rss
630,Sports,DC vs KKR: Fans troll Delhi Capitals for not sending Sarfaraz Khan to bat against Kolkata Knight Riders - Unfairly treated, 'Unfairly treated' - Fans troll DC for not sending Sarfaraz Khan to bat against KKR,2022-04-10T17:59:25+05:30,https://www.indiatoday.in/sports/ipl-2022/story/dc-vs-kkr-fans-troll-delhi-capitals-for-not-sending-sarfaraz-khan-to-bat-against-kolkata-knight-riders-unfairly-treated-1935767-2022-04-10?utm_source=rss
631,Sports,"DC vs KKR: Love watching David Warner bat, says Prithvi Shaw after new-look Delhi openers fire vs Kolkata", Love watching David Warner play from other end: Prithvi Shaw,2022-04-10T18:13:18+05:30,https://www.indiatoday.in/sports/ipl-2022/story/prithvi-shaw-davidd-warner-love-watching-kkr-vs-dc-mumbai-1935773-2022-04-10?utm_source=rss
632,Sports,"IPL 2022, DC vs KKR: Shardul Thakur takes a superlative catch to send back Ajinkya Rahane, leaves fans in awe", DC vs KKR: Shardul Thakur takes a superlative catch to send back Ajinkya Rahane,2022-04-10T18:37:12+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-dc-vs-kkr-shardul-thakur-takes-a-superlative-catch-to-send-back-ajinkya-rahane-leaves-fans-in-awe-1935783-2022-04-10?utm_source=rss
633,Sports,"RCB vs MI, IPL 2022: Fan arrested for breaching security to interact with Virat Kohli, Rohit Sharma in Pune", IPL 2022: Fan arrested for breaching security during RCB vs MI match in Pune,2022-04-10T18:37:34+05:30,https://www.indiatoday.in/sports/ipl-2022/story/rcb-vs-mi-ipl-2022-fan-arrested-for-breaching-security-to-interact-with-virat-kohli-rohit-sharma-in-pune-1935784-2022-04-10?utm_source=rss
634,Sports,"KKR vs DC: Prithvi Shaw, David Warner and Kuldeep Yadav help Delhi decimate table-toppers Kolkata"," KKR vs DC: Shaw, Warner and Kuldeep help Delhi decimate Kolkata",2022-04-10T19:39:26+05:30,https://www.indiatoday.in/sports/ipl-2022/story/kkr-vs-dc-delhi-hammer-kolkata-44-runs-prithvi-warner-kuldeep-1935808-2022-04-10?utm_source=rss
635,Sports,IPL 2022: Shreyas Iyer after Kolkata Knight Riders’ loss to Delhi Capitals – We were a bit clueless, ‘We were a bit clueless’ – Iyer after KKR’s loss to DC,2022-04-10T20:08:30+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-shreyas-iyer-after-kolkata-knight-riders-loss-to-delhi-capitals-we-were-a-bit-clueless-1935810-2022-04-10?utm_source=rss
636,Sports,RCB react to Virat Kohli's controversial dismissal: Unfortunate he had to walk back disappointed, IPL 2022: RCB react to Virat Kohli's controversial dismissal against MI,2022-04-10T14:08:26+05:30,https://www.indiatoday.in/sports/ipl-2022/story/rcb-react-to-virat-kohli-controversial-dismissal-unfortunate-he-had-to-walk-back-disappointed-1935715-2022-04-10?utm_source=rss
637,Sports,"IPL 2022: Virat Kohli, Anuj Rawat star in emphatic RCB victory over MI after SRH hammer CSK", IPL 2022: Kohli stars as RCB hand MI 4th straight loss after SRH decimate CSK,2022-04-09T23:30:04+05:30,https://www.indiatoday.in/sports/ipl-2022/story/rcb-vs-mi-virat-kohli-anuj-rawat-mumbai-chennai-4th-defeat-csk-vs-srh-1935588-2022-04-09?utm_source=rss
638,Sports,"South Africa vs Bangladesh, 2nd Test: Taijul Islam takes 6 but South Africa in control after Day 2"," South Africa vs Bangladesh, 2nd Test: Taijul takes 6 but SA in control after Day 2",2022-04-09T22:59:45+05:30,https://www.indiatoday.in/sports/story/south-africa-vs-bangladesh-2nd-test-taijul-islam-takes-6-but-south-africa-in-control-after-day-2-1935581-2022-04-09?utm_source=rss
639,Sports,RCB vs MI: Surya Namaskar - Ravi Shastri in awe of Suryakumar Yadav's counter-punch in Pune, Surya Namaskar: Ravi Shastri in awe of Suryakumar's counter-punch vs RCB,2022-04-09T22:07:53+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ravi-shastri-suryakumar-yadaav-surya-namaskar-rcb-vs-mi-68-awestruck-1935572-2022-04-09?utm_source=rss
640,Sports,"India to play Derbyshire, Northamptonshire in T20 warm-up games ahead of England limited overs series"," India to play friendly T20s against Derbyshire, Northampton on England tour",2022-04-09T08:53:37+05:30,https://www.indiatoday.in/sports/cricket/story/india-to-play-friendly-t20s-against-derbyshire-northampton-on-england-tour-1935343-2022-04-09?utm_source=rss
641,Sports,IPL 2022: Hardik Pandya relishing Gujarat Titans captaincy- Extra responsibility and challenges make you better, IPL 2022: Always want extra responsibility-Hardik Pandya relishing captaincy,2022-04-09T10:12:28+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-pbks-vs-gt-hardik-pandya-relishing-gujarat-titans-captaincy-extra-responsibility-challenges-make-you-better-1935363-2022-04-09?utm_source=rss
642,Sports,"Korea Open 2022: PV Sindhu fails to decode An Seyoung, campaign ends in semifinal"," Korea Open 2022 semifinal: PV Sindhu bows out, loses to An Seyoung",2022-04-09T10:53:07+05:30,https://www.indiatoday.in/sports/badminton/story/korea-open-2022-pv-sindhu-fails-to-decode-an-seyoung-campaign-ends-in-semifinal-1935374-2022-04-09?utm_source=rss
643,Sports,Ravi Shastri reacts after Yuzvendra Chahal reveals he was bullied in 2013: Life ban on offender, Shastri reacts after Chahal reveals he was bullied in 2013: Life ban on offender,2022-04-09T11:40:15+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ravi-shastri-reacts-after-yuzvendra-chahal-s-allegations-life-ban-on-offender-1935386-2022-04-09?utm_source=rss
644,Sports,IPL 2022: Has MS Dhoni's captaincy bombshell derailed Chennai Super Kings?, IPL 2022: Has MS Dhoni's captaincy bombshell derailed CSK?,2022-04-09T11:50:28+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-has-ms-dhoni-captaincy-bombshell-derailed-chennai-super-kings-1935392-2022-04-09?utm_source=rss
645,Sports,"IPL 2022, RCB vs MI: Virat Kohli vs Rohit Sharma as India stars look to overcome lean patch", RCB vs MI: Kohli vs Rohit as India stars look to overcome lean patch,2022-04-09T13:27:02+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-rcb-vs-mi-virat-kohli-vs-rohit-sharma-as-india-stars-look-to-overcome-lean-patch-1935419-2022-04-09?utm_source=rss
646,Sports,"IPL 2022: No need to think, just hit sixes- GT star Rahul Tewatia recalls thrilling last-ball finish vs PBKS"," PBKS vs GT: Rahul Tewatia, Shubman Gill reflect on nail-biting win",2022-04-09T13:30:18+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-no-need-to-think-just-hit-sixes-gt-star-rahul-tewatia-recalls-thrilling-last-ball-finish-vs-pbks-1935421-2022-04-09?utm_source=rss
647,Sports,"PBKS vs GT: Nehraji, yeh Tewatia kyaa khaata hai? Harbhajan Singh hails Gujarat Titans after 'top win'"," IPL 2022: Nehraji, yeh Tewatia kyaa khaata hai? Harbhajan hails GT after 'top win'",2022-04-09T14:19:24+05:30,https://www.indiatoday.in/sports/ipl-2022/story/pbks-vs-gt-nehraji-yeh-tewatia-kyaa-khaata-hai-harbhajan-singh-hails-gujarat-titans-after-top-win-1935429-2022-04-09?utm_source=rss
648,Sports,IPL 2022: One win will give CSK rhythm-Captain Ravindra Jadeja hopeful of gaining momentum ahead of SRH clash, IPL 2022: CSK skipper Ravindra Jadeja hopeful of gaining momentum ahead of SRH clash,2022-04-09T14:30:27+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-csk-vs-srh-ravindra-jadeja-hopeful-gaining-momentum-eyeing-first-win-1935435-2022-04-09?utm_source=rss
649,Sports,"IPL 2022: Hardik Pandya very clear in his mind, can lead a side well- Ravi Shastri"," IPL 2022: Pandya very clear in his mind, can lead a side well, says Shastri",2022-04-09T16:19:03+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-pbks-vs-gt-hardik-pandya-very-clear-in-mind-can-lead-side-ravi-shastri-1935475-2022-04-09?utm_source=rss
650,Sports,When Ravi Shastri yelled to stop MS Dhoni from playing football ahead of Asia Cup match: He went sliding, When Shastri yelled to stop Dhoni from playing football during practice,2022-04-09T16:22:09+05:30,https://www.indiatoday.in/sports/ipl-2022/story/when-ravi-shastri-yelled-to-stop-ms-dhoni-from-playing-football-ahead-of-asia-cup-final-he-went-sliding-1935474-2022-04-09?utm_source=rss
651,Sports,CSK vs SRH: One season wonder? Ruturaj Gaikwad's dismal run in IPL 2022 leaves fans disappointed, CSK vs SRH: Ruturaj Gaikwad's dismal run in IPL 2022 leaves fans disappointed,2022-04-09T16:25:56+05:30,https://www.indiatoday.in/sports/ipl-2022/story/csk-vs-srh-one-season-wonder-ruturaj-gaikwad-s-dismal-run-in-ipl-2022-leaves-fans-disappointed-1935477-2022-04-09?utm_source=rss
652,Sports,"IPL 2022: Mumbai Indians don’t have a bowler to support Jasprit Bumrah well, says Irfan Pathan"," IPL 2022: Mumbai Indians don’t have a bowler to support Jasprit Bumrah well, says Irfan Pathan",2022-04-09T17:44:07+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-mumbai-indians-dont-have-bowler-support-jasprit-bumrah-well-irfan-pathan-1935513-2022-04-09?utm_source=rss
653,Sports,Sri Lanka appoint former England coach Chris Silverwood as head coach on 2-year contract, Sri Lanka rope in sacked England coach Chris Silverwood on 2-year contract,2022-04-09T17:47:49+05:30,https://www.indiatoday.in/sports/cricket/story/sri-lanka-chris-silverwood-head-coach-england-ashes-1935514-2022-04-09?utm_source=rss
654,Sports,IPL 2022: Marco Jansen delighted after dismissing MS Dhoni - Anyone will be happy to get him, Anyone will be happy to get him - Jansen delighted after dismissing Dhoni,2022-04-09T17:52:47+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-marco-jansen-delighted-after-dismissing-ms-dhoni-anyone-will-be-happy-to-get-him-1935515-2022-04-09?utm_source=rss
655,Sports,IPL 2022: Kane Williamson trolled for subdued knock against Chennai Super Kings - Disappointing, Kane Williamson trolled for subdued knock against CSK,2022-04-09T19:07:18+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-kane-williamson-trolled-for-subdued-knock-against-chennai-super-kings-disappointing-1935536-2022-04-09?utm_source=rss
656,Sports,"CSK vs SRH: Chennai Super Kings slip to new low, SRH secure first win of IPL 2022"," Chennai Super Kings slip new low, SRH secure first win of IPL 2022",2022-04-09T19:14:55+05:30,https://www.indiatoday.in/sports/ipl-2022/story/csk-4th-straight-defeat-srh-abhishek-sharma-points-table-chennai-vs-hyderabad-1935537-2022-04-09?utm_source=rss
657,Sports,IPL 2022: Ravindra Jadeja backs Chennai Super Kings to make comeback after 4th defeat - Need to work hard, Jadeja backs CSK to make comeback after loss to SRH - Need to work hard,2022-04-09T19:48:25+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-ravindra-jadeja-backs-chennai-super-kings-to-make-comeback-after-4th-defeat-need-to-work-hard-1935543-2022-04-09?utm_source=rss
658,Sports,Will history repeat for CSK in IPL 2022? When MS Dhoni’s men won the title after 4 straight defeats in 2010," After 4 straight defeats in 2010, CSK won IPL: What’s in store for them in 2022?",2022-04-09T20:05:50+05:30,https://www.indiatoday.in/sports/ipl-2022/story/csk-lose-4-matches-2022-wll-history-repeat-2010-win-trophy-1935550-2022-04-09?utm_source=rss
659,Sports,"IPL 2022, RCB vs MI - Glenn Maxwell runs out Tilak Verma with a stupendous direct hit", IPL 2022: Maxwell's direct hit too hot to handle for Tilak Varma,2022-04-09T21:08:38+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-rcb-vs-mi-glenn-maxwell-runs-out-tilak-verma-with-a-stupendous-direct-hit-1935563-2022-04-09?utm_source=rss
660,Sports,"CSK vs SRH: Staying calm important for SunRisers, says Kane Williamson after proving naysayers wrong"," CSK vs SRH: Staying calm important for SunRisers, says upbeat Kane Williamson",2022-04-09T21:31:48+05:30,https://www.indiatoday.in/sports/ipl-2022/story/csk-vs-srh-staying-calm-important-for-sunrisers-says-kane-williamson-after-proving-naysayers-wrong-1935565-2022-04-09?utm_source=rss
661,Sports,Today at IPL 2022: Chennai Super Kings and Mumbai Indians look to end listless run, Today at IPL: Can CSK and MI snap losing streak?,2022-04-09T08:01:26+05:30,https://www.indiatoday.in/sports/ipl-2022/story/today-at-ipl-2022-csk-vs-srh-mi-vs-rcb-kohli-dhoni-rohit-williamson-jadeja-faf-1935334-2022-04-09?utm_source=rss
662,Sports,"CSK vs PBKS, IPL 2022: MS Dhoni becomes 2nd Indian after Rohit Sharma to play 350 T20 matches", IPL 2022: MS Dhoni becomes 2nd Indian to play 350 T20 matches,2022-04-03T19:01:53+05:30,https://www.indiatoday.in/sports/ipl-2022/story/csk-vs-pbks-ipl-2022-ms-dhoni-becomes-2nd-indian-after-rohit-sharma-to-play-350-t20-matches-1933017-2022-04-03?utm_source=rss
663,Sports,IPL 2022: Want to learn how to play one-handed shots from Pant-David Warner 'excited' for Delhi Capitals return," IPL 2022: Want to learn how to play one-handed shots from Rishabh Pant, says Warner",2022-04-06T22:42:54+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-want-to-learn-how-to-play-one-handed-shots-from-pant-david-warner-excited-for-delhi-capitals-return-1934400-2022-04-06?utm_source=rss
664,Sports,IPL 2022: Didn't realise how good Moeen Ali was until he joined CSK- Mike Hussey hails England all-rounder," CSK vs PBKS: Didn't realise how good was until he joined CSK, says Mike Hussey",2022-04-03T16:45:14+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-didn-t-realise-how-good-moeen-ali-was-until-he-joined-csk-mike-hussey-hails-england-all-rounder-1932979-2022-04-03?utm_source=rss
665,Sports,"SA vs Ban, 2nd Test | Taijul Islam takes six wickets but South Africa in control of match",Bangladesh are still 314 runs behind their hosts’ total of 453,"Sat, 09 Apr 2022 22:58:36 +0530",https://www.thehindu.com/sport/cricket/sa-vs-ban-2nd-test-taijul-islam-takes-six-wickets-but-south-africa-in-control-of-match/article65307210.ece
666,Sports,IPL 2022 | Misfiring Delhi Capitals face smooth-sailing Kolkata Knight Riders,Pant and his men will have their task cut out; Shreyas &amp; Co. on a high,"Sat, 09 Apr 2022 22:01:20 +0530",https://www.thehindu.com/sport/cricket/ipl-2022-misfiring-delhi-capitals-face-smooth-sailing-kolkata-knight-riders/article65306114.ece
667,Sports,"SRH vs GT, IPL 2022: When And Where To Watch Live Telecast, Streaming",IPL 2022: SunRisers Hyderabad take on Gujarat Titans at Dr DY Patil Sports Academy on Monday.,"Sun, 10 Apr 2022 16:10:45 +0530",https://sports.ndtv.com/cricket/indian-premier-league-srh-vs-gt-sunrisers-hyderabad-vs-gujarat-titans-when-and-where-to-watch-live-telecast-live-streaming-2875595
668,Sports,"Kolkata Knight Riders vs Delhi Capitals Live Score Ball by Ball, IPL 2022 Live Cricket Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 16:24:12 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-6-10-updates-2875557
669,Sports,"Kolkata Knight Riders vs Delhi Capitals: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 16:54:21 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-11-15-updates-2875620
670,Sports,Iceland Cricket Trolls BCCI Over Kohli's Controversial Dismissal In IPL,IPL 2022: Iceland Cricket on Sunday trolled the Board of Control for Cricket in India over Virat Kohli's controversial LBW dismissal against the Mumbai Indians on Saturday.,"Sun, 10 Apr 2022 17:00:07 +0530",https://sports.ndtv.com/cricket/indian-premier-league-2022-iceland-cricket-trolls-bcci-over-virat-kohlis-controversial-dismissal-in-ipl-2875686
671,Sports,PCB Chief Ramiz Raja Considering Resigning From His Position: Report,"According to a report in news agency PTI, Ramiz Raja is considering resigning as PCB chief.","Sun, 10 Apr 2022 17:35:59 +0530",https://sports.ndtv.com/cricket/pcb-chief-ramiz-raja-considering-resigning-from-his-position-after-imran-khans-ouster-report-2875759
672,Sports,"IPL 2022: I want to bat like Rohit Sharma, says PBKS all-rounder Odean Smith"," IPL 2022: I want to bat like Rohit Sharma, says Odean Smith",2022-04-03T18:27:29+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-i-want-to-bat-like-rohit-sharma-says-pbks-all-rounder-odean-smith-1933006-2022-04-03?utm_source=rss
673,Sports,"IPL 2022 Live: LSG Top-Order Rattled, RR Bowlers On Top","IPL 2022, Rajasthan Royals vs Lucknow Super Giants Score Updates: Trent Boult removed KL Rahul and K Gowtham in the first over.","Sun, 10 Apr 2022 18:09:21 +0530",https://sports.ndtv.com/cricket/ipl-2022-rr-vs-lsg-live-score-updates-royals-vs-super-giants-live-score-2875823
674,Sports,"Kolkata Knight Riders vs Delhi Capitals: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 18:09:50 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-1-5-updates-2875770
675,Sports,IPL 2022: Pitch Invader During RCB vs MI Game Arrested,"IPL 2022, RCB vs MI: Dashrath Jadhav entered the Maharashtra Cricket Association Stadium to greet Virat Kohli and Rohit Sharma.","Sun, 10 Apr 2022 18:32:32 +0530",https://sports.ndtv.com/cricket/ipl-2022-rcb-vs-mi-pitch-invader-during-royal-challengers-bangalore-vs-mumbai-indians-game-arrested-2875854
676,Sports,"Kolkata Knight Riders vs Delhi Capitals: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 18:35:47 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-6-10-updates-2875827
677,Sports,Ramiz Raja's 4-Nation Tournament Proposal Unanimously Rejected: Report,"As per a report in news agency PTI, the ICC board on Sunday convinced its chairman Gregor Barclay to complete his term till end of October.","Sun, 10 Apr 2022 18:45:42 +0530",https://sports.ndtv.com/cricket/icc-chairman-greg-barclay-to-complete-his-term-till-october-ramiz-rajas-4-nation-tournament-proposal-unanimously-rejected-report-2875880
678,Sports,"Kolkata Knight Riders vs Delhi Capitals: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 19:05:40 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-11-15-updates-2875861
679,Sports,"Rajasthan Royals vs Lucknow Super Giants: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Rajasthan Royals vs Lucknow Super Giants from Wankhede Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 19:59:38 +0530",https://sports.ndtv.com/cricket/rajasthan-royals-vs-lucknow-super-giants-live-score-over-match-20-t20-1-5-updates-2875951
680,Sports,"Kolkata Knight Riders vs Delhi Capitals Live Score Ball by Ball, IPL 2022 Live Cricket Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 20:04:20 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-16-20-updates-2875908
681,Sports,"Rajasthan Royals vs Lucknow Super Giants Live Score Ball by Ball, IPL 2022 Live Cricket Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Rajasthan Royals vs Lucknow Super Giants from Wankhede Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 20:31:29 +0530",https://sports.ndtv.com/cricket/rajasthan-royals-vs-lucknow-super-giants-live-score-over-match-20-t20-6-10-updates-2876113
682,Sports,"DC Return To Winning Ways By Out-Batting KKR, Clinch Victory By 44 Runs",IPL 2022: Delhi Capitals (DC) defeated Kolkata Knight Riders (KKR) to grab their second win of the ongoing season.,"Sun, 10 Apr 2022 20:44:56 +0530",https://sports.ndtv.com/cricket/ipl-2022-kkr-vs-dc-delhi-capitals-return-to-winning-ways-by-out-batting-kolkata-knight-riders-clinch-victory-by-44-runs-2876214
683,Sports,"Rajasthan Royals vs Lucknow Super Giants: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Rajasthan Royals vs Lucknow Super Giants from Wankhede Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 20:53:59 +0530",https://sports.ndtv.com/cricket/rajasthan-royals-vs-lucknow-super-giants-live-score-over-match-20-t20-11-15-updates-2876173
684,Sports,"Rajasthan Royals vs Lucknow Super Giants Live Score Ball by Ball, IPL 2022 Live Cricket Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Rajasthan Royals vs Lucknow Super Giants from Wankhede Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 21:33:39 +0530",https://sports.ndtv.com/cricket/rajasthan-royals-vs-lucknow-super-giants-live-score-over-match-20-t20-16-20-updates-2876232
